,SearchTerm,BusinessName,PotentialRelatedCompany,UBINumber,BusinessId,Address,Status,Principals,isMatch,notes
34,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"LIN HOMES, INC.",600 073 919,801085,,Administratively Dissolved,"['DAVID MOORE', 'DAVID MOORE', 'DAVID MOORE', 'DAVID MOORE', 'DAVID MOORE', 'DAVID MOORE', 'JORGINA KEARNS', 'JORGINA KEARNS']",,
35,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,LIGHT OF THE CROSS LUTHERAN CHURCH,601 432 165,831312,"2717 180TH ST SE, BOTHELL, WA, 98012, UNITED STATES",Voluntarily Dissolved,"['CATHY BOISSERANC', 'DAVID MOORE', 'NANCY SUNDE', 'PAUL HUTCHINSON']",,
36,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"LIFELINE-REEL, LLC",603 275 084,831259,"6311 E UPRIVER DRIVE, SPOKANE, WA, 99217, UNITED STATES",Administratively Dissolved,"['DAVID MOORE', 'DEBORAH MOORE']",,
37,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"LENDERS M.D., INC.",601 919 719,1128983,,Terminated,"['DAVID MOORE', 'GLENN GOLDMAN', 'MICHAEL CONRAD', 'RICK JOHNSON', 'ROBERT BABJAK', 'ROBERT DAVIS', 'ROBERT MAJOR']",,
38,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,LABLIGHTAR INC,604 715 865,1430404,"14295 SHERWOOD RD NW, SEATTLE, WA, 98177-3956, UNITED STATES",Active,"['DAVID MOORE', 'JIM JOHNSTON']",,
39,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"IPROMOTIONS, INC.",602 012 770,239025,,Terminated,"['BRYAN HEATHMAN', 'DAVID MOORE']",,
40,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,INTUITIVE CLASSROOM TECHNOLOGY INC,603 041 987,745284,"6815 216TH ST SW, LYNNWOOD, WA, 98036, UNITED STATES",Inactive,"['CRAIG HESS', 'DAVID MOORE', 'LESLIE MOORE']",,
41,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"IAS MACHINE, LLC",603 587 067,1121732,"14295 SHERWOOD RD NW, SEATTLE, WA, 98177, UNITED STATES",Active,['DAVID MOORE'],,
42,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"HOODSPORT FAMILY CLINIC, P.S.",602 408 548,214676,"N 24261 US HWY 101, HOODSPORT, WA, 98548, UNITED STATES",Administratively Dissolved,"['DAVID MOORE', 'MARGENE FIELDS-MOORE']",,
43,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,HOLLY HILL TRAINING CENTER L.L.C.,601 581 425,225699,"13515 93RD AVE SE, SNOHOMISH, WA, 98296-7031, UNITED STATES",Active,"['AMANDA MOORE', 'DAVID MOORE', 'JACQUELYN MOORE']",,
44,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,HOLLY HILL HOLDING COMPANY L.L.C.,601 577 781,736913,,Administratively Dissolved,"['DAVID MOORE', 'JACQUELYN MOORE']",,
45,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,HILLTOP CONDOMINIUM OWNERS ASSOCIATION,601 638 488,743074,"220 WOODWIND PL, SULTAN, WA, 98294-7663, UNITED STATES",Active,"['DAVID MOORE', 'MARIAN GERRY']",,
46,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"HEAD & NECK SURGERY ASSOCIATES, INC. P.S.",600 035 107,738084,,Inactive,['DAVID MOORE'],,
47,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"FLYING DONKEY, LLC",602 800 892,183889,"15217 NORTH ADDISON COURT, SPOKANE, WA, 99208, UNITED STATES",Administratively Dissolved,['DAVID MOORE'],,
49,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,ENUMCLAW CONGREGATION OF JEHOVAH'S WITNESSES,601 171 957,1112563,"24009 SE 436TH ST, ENUMCLAW, WA, 98022-8338, UNITED STATES",Active,"['DAVID MOORE', 'JOSIAH WALKER', 'STEVE MEANS']",,
50,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"DW MOORE, INC.",602 453 913,1110846,"933 CEDAR FALLS RD, NORTH BEND, WA, 98045, UNITED STATES",Active,['DAVID MOORE'],,
51,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,DJ WELDING AND FABRICATION LLC,603 539 076,104091,"3645 SE ROCKET LN, PORT ORCHARD, WA, 98367-9643, UNITED STATES",Active,['DAVID MOORE'],,
52,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,D & M CLINIC PROPERTIES LLC,602 862 860,647653,,Administratively Dissolved,"['DAVID MOORE', 'MARGENE MOORE']",,
53,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,D & DS REPAIR LLC,602 789 680,639830,"10040 HIGHWAY 12 SW, ROCHESTER, WA, 98579-7966, UNITED STATES",Active,"['DAVID MOORE', 'DEVIN MOORE']",,
54,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"CRAB APPLE, INC",604 564 633,1331759,"1396 CRAB APPLE CIR, WEST RICHLAND, WA, 99353-5058, UNITED STATES",Active,"['DAVID MOORE', 'DAVID MOORE']",,
55,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,COTTAGE ACCOUNTING INC.,602 764 110,642021,"215 NW CAMANO DR, CAMANO ISLAND, WA, 98282-8646, UNITED STATES",Voluntarily Dissolved,"['CAROL MOORE', 'DAVID MOORE']",,
56,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,CONSTRUCTION INNOVATIONS LLC,604 184 522,636628,"10630 MATHER BLVD STE 200, MATHER, CA, 95655-4125, UNITED STATES",Active,"['DAVID MOORE', 'JAMES LITTLEJOHN', 'LARRY DEVORE', 'WILLIAM HUBBARD']",,
57,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"CONSTRUCTION INNOVATIONS GROUP, LLC",604 181 939,621232,"10630 MATHER BLVD STE 200, MATHER, CA, 95655-4125, UNITED STATES",Active,"['DAVID MOORE', 'JAMES LITTLEJOHN', 'LARRY DEVORE', 'WILLIAM HUBBARD']",,
58,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,CENTER FOR SYSTEMATIC THERAPY AND RESEARCH SERVICES PS,603 292 064,602512,"402 S 333RD ST STE 121, FEDERAL WAY, WA, 98003-7099, UNITED STATES",Active,"['DAVID MOORE', 'MELISSA BYRD']",,
59,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"CEMPRA PHARMACEUTICALS, INC.",604 034 478,96895,"6320 QUADRANGLE DR #360, CHAPEL HILL, NC, 27517, UNITED STATES",Terminated,"['DAVID GILL', 'DAVID MOORE', 'DAVID OLDACH', 'DAVID ZACCARDELLI', 'DOV GOLDSTEIN', 'GARHENG KONG', 'JOHN BLUTH', 'JOHN JOHNSON', 'MARK HAHN', 'MICHAEL DOUGHTERY', 'P. SHERRILL NEFF', 'PRAVHAVATHI FERNANDES', 'RICHARD KENT']",,
60,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"CAM XR, LLC",603 156 651,89604,"1136 E FRONT ST, LYNDEN, WA, 98264-1655, UNITED STATES",Active,"['CHARLES COOPER', 'DAVID MOORE', 'LUELLA MOORE', 'MONA COOPER']",,
61,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 999 THIRD AVENUE OWNER LLC,604 467 183,1288971,"233 S WACKER DR STE 4700, CHICAGO, IL, 60606-6374, UNITED STATES",Active,"['A.J. AGARWAL', 'ADAM LESLIE', 'AMY SMITH', 'ANDREA DRASITES', 'ANNA STOKES', 'ANNIE WANG', 'ANTHONY BEOVICH', 'ANTHONY BEOVICH', 'ANTHONY F. MARONE, JR.', 'ASIM HAMID', 'BPP 999 THIRD AVENUE PROPERTY OWNER LLC', 'BRENDAN MCINTEE', 'BRENDAN MCINTEE', 'BRIAN KAUFMAN', 'BRIAN KIM', 'BRIAN LIN', 'BRIAN LIN', 'BRITTON DERKAC', 'CHAO YAN', 'CHARLIE HOBEY', 'CHRIS GRAHAM', 'DANIELLE SANDS', 'DAVID LEVINE', 'DAVID MOORE', 'DAVID O’NEILL', 'DAVID ZACKOWITZ', 'DEONDRA CEPHUS', 'DOUG ARMER', 'ERIC LEANER', 'ERIC WU', 'FRANK COHEN', 'FRANK R. CAMPBELL', 'GIOVANNI CUTAIA', 'GLEN BARTLEY', 'IVY ISRAEL', 'JACOB WERNER', 'JOHN PRETE', 'JOSEPH ROCCO', 'JOSEPH VALANE', 'JOSHUA CARSON', 'KAREN SPROGIS', 'KATHLEEN MCCARTHY', 'KENNETH A. CAPLAN', 'LAKECIA STANFORD', 'LAUREN SOZIO', 'LEON VOLCHYOK', 'LESLIE ROBELLY', 'LISA PICARD', 'MARC LENIHAN', 'MARIKAY KLANK', 'MARK HUDSPETH', 'MARSHALL NEVINS', 'MELISSA PIANKO', 'MICHAEL ANTHONY', 'MICHAEL ANTHONY', 'MICHAEL BERINGER', 'MICHAEL LASCHER', 'MICHAEL WIEBOLT', 'MIKE FORMAN', 'MIKKI WARD', 'NADEEM MEGHJI', 'NICOLE GRIMALDI', 'NISSAN SHAH', 'PAUL GORDON', 'PAUL KOLODZIEJ', 'PAUL QUINLAN', 'PHIL BATEMAN', 'QAHIR MADHANY', 'RICHARD REYES', 'ROBERT HARPER', 'RON BERNSTEIN', 'RYAN INGLE', 'SCOTT TREBILCO', 'SEAN MILLIGAN', 'SIMON WASSERBERGER', 'SPENCER ROSE', ""T. MAX O'NEILL"", 'TOM JACK', 'TYLER HENRITZE', 'WESLEY LEPATNER', 'WILLIAM J. STEIN']",,
62,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"BIG CREEK ENTERPRISES, LLC",602 549 431,575145,"125 HALE ST, MANSON, WA, 98831, UNITED STATES",Administratively Dissolved,"['DAVID MOORE', 'KEVIN WESSELL', 'LAURA MOORE']",,
63,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"B AND D ENTERPRISES, INC.",601 300 055,47889,,Terminated,"['BRENDA MOORE', 'BRENDA MOORE', 'DAVID MOORE', 'DAVID MOORE', 'DAVID MOORE', 'DAVID MOORE']",,
64,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"AUDIO HEARING AID CENTER, INC.",600 535 570,45547,,Administratively Dissolved,"['DAVID MOORE', 'STACY MOORE']",,
65,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,AAA STATION MAINTENANCE LLC,603 478 605,269179,"11702 100TH AVENUE CT E, PUYALLUP, WA, 98373-5918, UNITED STATES",Voluntarily Dissolved,"['DAVID MOORE', 'SANDRA MOORE']",,
66,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"39TH AVENUE DENTAL SUITES, LLC",602 840 901,95543,"719 N 39TH AVE, YAKIMA, WA, 98902-6301, UNITED STATES",Administratively Dissolved,"['DAVID MOORE', 'STEVEN HEMENWAY']",,
67,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"24/7 MEDIA, INC.",601 882 253,6205,,Terminated,"['C JOHNS', 'DAVID MOORE', 'JACOB FRIESEL', 'MARK MORAN', 'R AMMON']",,
68,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"WESTERN C REIT WA, LLC",603 549 538,519171,"233 S WACKER DR, SUITE 4700, CHICAGO, IL, 60606-6332, UNITED STATES",Active,"['A.J. AGARWAL', 'ADAM LESLIE', 'ANDREA DRASITES', 'ANDREW C. GOODMAN', 'ANNA STOKES', 'ANNIE WANG', 'ANTHONY BEOVICH', 'ANTHONY F. MARONE, JR', 'ASIM HAMID', 'BRANDON PAGE', 'BRE JUPITER MEZZ 1 CA/WA 2, LLC', 'BRENDAN MCINTEE', 'BRIAN B. TOWNSEND', 'BRIAN KAUFMAN', 'BRIAN KIM', 'BRIAN LIN', 'BRITTON WINTERER', 'BUD PHARRIS', 'CHRIS GRAHAM', 'CLIFTON H. COFFEY', 'DANIELLE SANDS', 'DAVID LEVINE', ""DAVID O'NEILL"", 'DAVID ZACKOWITZ', 'DEONDRA CEPHUS', 'DOUG ARMER', 'ERIC GILBERT', 'ERIC LEANER', 'ERIC WU', 'FRANK COHEN', 'GIOVANNI CUTAIA', 'GLEN BARTLEY', 'GLENN E. WYLIE', 'IVY ISRAEL', 'JACOB WERNER', 'JAMES MANERI', 'JEFF NIRENBERG', 'JOHN PRETE', 'JOSEPH FINNIGAN', 'JOSEPH ROCCO', 'JOSEPH VALANE', 'JOSHUA CARSON', 'KAREN SPROGIS', 'KATHLEEN MCCARTHY', 'KENNETH CAPLAN', 'KITTY KOHN', 'LAKECIA STANFORD', 'LEON VOLCHYOK', 'LESLIE ROBELLY', 'LUKE PETHERBRIDGE', 'MARC LENIHAN', 'MARIKAY KLANK', 'MARK HUDSPETH', 'MARK WIBLE', 'MARSHALL NEVINS', 'MATTHEW CHAPMAN', 'MATTHEW OSTROWER', 'MELISSA PIANKO', 'MICHAEL ANTHONY', 'MICHAEL BERINGER', 'MICHAEL LASCHER', 'MICHAEL WIEBOLT', 'MIKE FORMAN', 'NADEEM MEGHJI', 'NICHOLAS PELL', 'NICOLE GRIMALDI', 'NISSAN SHAH', 'PATRICK KASSEN', 'PAUL KOLODZIEJ', 'PAUL QUINLAN', 'PHIL BATEMAN', 'QAHIR MADHANY', 'RICHARD HENNESSEY', 'RICHARD REYES', 'ROB DAMRAT', 'ROBERT HARPER', 'RON BERNSTEIN', 'RYAN INGLE', 'RYAN KEATHLEY', 'SCOTT ANDERSON', 'SCOTT TREBILCO', 'SONYA HUFFMAN', 'SUZANNE SARVER', ""T. MAX O'NEILL"", 'TOM JACK', 'TYLER HENRITZE', 'WESLEY LEPATNER', 'WILLIAM J. STEIN']",,
69,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"WESTERN B NORTHWEST WA, LLC",603 549 540,519167,"233 S. WACKER DRIVE, SUITE 4700, CHICAGO, IL, 60606, UNITED STATES",Active,"['A.J. AGARWAL', 'ADAM LESLIE', 'ANDREA DRASITES', 'ANDREW GOODMAN', 'ANNA STOKES', 'ANNIE WANG', 'ANTHONY BEOVICH', 'ANTHONY F. MARONE, JR.', 'ASIM HAMID', 'BRANDON J PAGE', 'BRE JUPITER MEZZ 1 CA/WA 1, LLC', 'BRENDAN MCINTEE', 'BRIAN KAUFMAN', 'BRIAN KIM', 'BRIAN LIN', 'BRIAN TOWNSEND', 'BRITTON T. WINTERER', 'BUD PHARRIS', 'CHRIS GRAHAM', 'CLIFTON COFFEY', 'DANIELLE SANDS', 'DAVID LEVINE', ""DAVID O'NEILL"", 'DAVID ZACKOWITZ', 'DEONDRA CEPHUS', 'DOUG ARMER', 'ERIC GILBERT', 'ERIC LEANER', 'ERIC WU', 'FRANK COHEN', 'GIOVANNI CUTAIA', 'GLEN BARTLEY', 'GLENN E. WYLIE', 'IVY ISRAEL', 'JACOB WERNER', 'JAMES MANERI', 'JEFF NIRENBERG', 'JOHN PRETE', 'JOSEPH FINNIGAN', 'JOSEPH ROCCO', 'JOSEPH VALANE', 'JOSHUA CARSON', 'KAREN SPROGIS', 'KATHLEEN MCCARTHY', 'KENNETH CAPLAN', 'KITTY KOHN', 'LAKECIA STANFORD', 'LEON VOLCHYOK', 'LESLIE ROBELLY', 'LUKE PETHERBRIDGE', 'MARC LENIHAN', 'MARIKAY KLANK', 'MARK HUDSPETH', 'MARK WIBLE', 'MARSHALL NEVINS', 'MATTHEW CHAPMAN', 'MATTHEW OSTROWER', 'MELISSA PIANKO', 'MICHAEL ANTHONY', 'MICHAEL BERINGER', 'MICHAEL LASCHER', 'MICHAEL WIEBOLT', 'MIKE FORMAN', 'NADEEM MEGHJI', 'NICHOLAS PELL', 'NICOLE GRIMALDI', 'NISSAN SHAH', 'PATRICK KASSEN', 'PAUL KOLODZIEJ', 'PAUL QUINLAN', 'PHIL BATEMAN', 'QAHIR MADHANY', 'RICHARD HENNESSEY', 'RICHARD REYES', 'ROB DAMRAT', 'ROBERT HARPER', 'RON BERNSTEIN', 'RYAN INGLE', 'RYAN KEATHLEY', 'SCOTT ANDERSON', 'SCOTT TREBILCO', 'SONYA HUFFMAN', 'SUZANNE SARVER', ""T. MAX O'NEILL"", 'TOM JACK', 'TYLER HENRITZE', 'WESLEY LEPATNER', 'WILLIAM STEIN']",,
70,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,PP TANGO WA LLC,604 492 292,1302391,"233 S WACKER DR STE 4700, CHICAGO, IL, 60606-6374, UNITED STATES",Active,"['A.J. AGARWAL', 'ADAM LESLIE', 'ANDREA DRASITES', 'ANDREW GOODMAN', 'ANNA STOKES', 'ANNIE WANG', 'ANTHONY BEOVICH', 'ANTHONY F. MARONE, JR.', 'ASIM HAMID', 'BPP TANGO INDUSTRIAL LF1 MASTER HOLDINGS LLC', 'BRANDON PAGE', 'BRENDAN MCINTEE', 'BRIAN KAUFMAN', 'BRIAN KIM', 'BRIAN LIN', 'BRIAN TOWNSEND', 'BRITTON WINTERER', 'BUD PHARRIS', 'CHAO YAN', 'CHRIS GRAHAM', 'CLIFTON COFFEY', 'DANIELLE SANDS', 'DAVID LEVINE', ""DAVID O'NEILL"", 'DAVID ZACKOWITZ', 'DEONDRA CEPHUS', 'DOUG ARMER', 'ERIC GILBERT', 'ERIC LEANER', 'ERIC WU', 'FRANK COHEN', 'GIOVANNI CUTAIA', 'GLEN BARTLEY', 'GLENN WYLIE', 'IVY ISRAEL', 'JACOB WERNER', 'JAMES MANERI', 'JEFF NIRENBERG', 'JOHN PRETE', 'JOSEPH FINNIGAN', 'JOSEPH ROCCO', 'JOSEPH VALANE', 'JOSHUA CARSON', 'KAREN SPROGIS', 'KATHLEEN MCCARTHY', 'KENNETH A. CAPLAN', 'KITTY KOHN', 'LAKECIA STANFORD', 'LEON VOLCHYOK', 'LESLIE ROBELLY', 'LUKE PETHERBRIDGE', 'MARC LENIHAN', 'MARIKAY KLANK', 'MARK HUDSPETH', 'MARK WIBLE', 'MARSHALL NEVINS', 'MATTHEW CHAPMAN', 'MATTHEW OSTROWER', 'MELISSA PIANKO', 'MICAHEL LASCHER', 'MICHAEL ANTHONY', 'MICHAEL BERINGER', 'MICHAEL WIEBOLT', 'MIKE FORMAN', 'NADEEM MEGHJI', 'NICHOLAS PELL', 'NICOLE GRIMALDI', 'NISSAN SHAH', 'PATRICK KASSEN', 'PAUL KOLODZIEJ', 'PAUL QUINLAN', 'PHIL BATEMAN', 'QAHIR MADHANY', 'RICHARD (""JACK"") HENNESSEY', 'RICHARD REYES', 'ROB DAMRAT', 'ROBERT HARPER', 'RON BERNSTEIN', 'RYAN INGLE', 'RYAN KEATHLEY', 'SCOTT ANDERSON', 'SCOTT TREBILCO', 'SONYA HUFFMAN', 'SUZANNE SARVER', ""T. MAX O'NEILL"", 'TOM JACK', 'TYLER HENRITZE', 'WESLEY LEPATNER', 'WILLIAM J. STEIN']",,
71,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,PIH OLYMPIA LLC,602 595 931,1141183,"233 S WACKER DR STE 4700, CHICAGO, IL, 60606-6374, UNITED STATES",Active,"['ADAM LESLIE', 'AJ AGARWAL', 'ANDREA DRASITES', 'ANNA STOKES', 'ANTHONY BEOVICH', 'ANTHONY F MARONE JR', 'ASIM HAMID', 'BRENDAN MCINTEE', 'BRIAN KAUFMAN', 'BRIAN KIM', 'BRIAN LIN', 'CHARLES MACON', 'CHRIS GRAHAM', 'DANIELLE SANDS', 'DAVID LEVINE', ""DAVID O'NEILL"", 'DEONDRA CEPHUS', 'DOUG ARMER', 'ERIC LEANER', 'ERIC WU', 'FRANK COHEN', 'GABRIELLA SWAN', 'GIOVANNI CUTAIA', 'GLEN BARTLEY', 'IVY ISRAEL', 'JACOB WERNER', 'JEFF NIRENBERG', 'JOE BERGER', 'JOHN PRETE', 'JOSEPH ROCCO', 'JOSEPH VALANE', 'JOSHUA CARSON', 'KAREN SPROGIS', 'KATHLEEN MCCARTHY', 'KENNETH A CAPLAN', 'KEVIN KELLY', 'LAKECIA STANFORD', 'LEON VOLCHYOK', 'LESLIE ROBELLY', ""LOURDES D'DIO"", 'MARC LENIHAN', 'MARIKAY KLANK', 'MARK HUDSPETH', 'MARSHALL NEVINS', 'MELISSA PLANKO', 'MICHAEL ANTHONY', 'MICHAEL BERINGER', 'MICHAEL LASCHER', 'MICHAEL WIEBOLT', 'MIKE FORMAN', 'NADEEM MEGHJI', 'NICOLE GRIMALDI', 'NICOLE LALICH', 'NISSAN SHAH', 'PAT VOLZ', 'PAUL KOLODZIEJ', 'PAUL QUINLAN', 'PHIL BATEMAN', 'PHOENIX INNS HOTEL MMC LLC', 'QAHIR MADHANY', 'RICHARD REYES', 'ROBERT HARPER', 'RON BERNSTEIN', 'RYAN INGLE', 'SCOTT TREBILCO', ""T. MAX O'NEILL"", 'TOM JACK', 'TYLER HENRITZE', 'WESLEY LEPATNER', 'WILLIAM J STEIN']",,
72,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,"LIVCOR, LLC",604 207 453,1336729,"233 S WACKER DR STE 4700, CHICAGO, IL, 60606-6374, UNITED STATES",Active,"['A.J. AGARWAL', 'ADAM LESLIE', 'ALISON BROWN', 'ANDREA DRASITES', 'ANNA STOKES', 'ANNIE WANG', 'ANTHONY BEOVICH', 'ANTHONY F. MARONE, JR.', 'ASIM HAMID', 'BRE APARTMENT HOLDINGS, LLC', 'BRENDAN MCINTEE', 'BRIAN KAUFMAN', 'BRIAN KILLINGER', 'BRIAN KIM', 'BRIAN LIN', 'CHRIS GRAHAM', 'DANIELLE SANDS', 'DAVID DANISH', 'DAVID LEVINE', ""DAVID O'NEILL"", 'DEONDRA CEPHUS', 'DOUG ARMER', 'ERIC LEANER', 'ERIC WU', 'ERIK LOEDDING', 'FRANK COHEN', 'GIOVANNI CUTAIA', 'GLEN BARTLEY', 'IVY ISRAEL', 'JACOB WERNER', 'JEFF SANFORD', 'JOHN PRETE', 'JOSEPH ROCCO', 'JOSEPH VALANE', 'JOSHUA CARSON', 'JULIO MORALES', 'KAREN SPROGIS', 'KATHLEEN MCCARTHY', 'KEITH DODDS', 'KELLY VOHS', 'KENNETH A. CAPLAN', 'LAKECIA STANFORD', 'LEON VOLCHYOK', 'LESLIE ROBELLY', 'MARC LENIHAN', 'MARIKAY KLANK', 'MARK HUDSPETH', 'MARSHALL NEVINS', 'MELISSA PIANKO', 'MICHAEL ANTHONY', 'MICHAEL BERINGER', 'MICHAEL LASCHER', 'MICHAEL WIEBOLT', 'MIKE FORMAN', 'NADEEM MEGHJI', 'NICOLE GRIMALDI', 'NISSAN SHAH', 'PAMELA CAIN', 'PAUL KOLODZIEJ', 'PAUL QUINLAN', 'PHIL BATEMAN', 'QAHIR MADHANY', 'RICHARD REYES', 'ROBERT HARPER', 'RYAN INGLE', ""T. MAX O'NEILL"", 'TOM JACK', 'TOM MINKOWICZ', 'TYLER HENRITZE', 'WESLEY LEPATNER', 'WILLIAM J. STEIN']",,
73,BPP 800 FIFTH PROPERTY OWNER LLC,BPP 800 FIFTH PROPERTY OWNER LLC,LINK LOGISTICS REAL ESTATE LLC,604 519 365,1316329,"233 S WACKER DR STE 4700, CHICAGO, IL, 60606-6374, UNITED STATES",Active,"['A.J. AGARWAL', 'ADAM LESLIE', 'ANDREA DRASITES', 'ANDREW GOODMAN', 'ANNA STOKES', 'ANNIE WANG', 'ANTHONY BEOVICH', 'ANTHONY F. MARONE, JR.', 'ASIM HAMID', 'BRANDON PAGE', 'BRENDAN MCINTEE', 'BRIAN KAUFMAN', 'BRIAN KIM', 'BRIAN LIN', 'BRIAN TOWNSEND', 'BRITTON WINTERER', 'BUD PHARRIS', 'CHRIS GRAHAM', 'CLIFTON COFFEY', 'DANIELLE SANDS', 'DAVID LEVINE', ""DAVID O'NEILL"", 'DAVID ZACKOWITZ', 'DEONDRA CEPHUS', 'DOUG ARMER', 'ERIC GILBERT', 'ERIC LEANER', 'ERIC WU', 'FRANK COHEN', 'GIOVANNI CUTAIA', 'GLEN BARTLEY', 'GLENN WYLIE', 'IVY ISRAEL', 'JACOB WERNER', 'JAMES MANERI', 'JEFF NIRENBERG', 'JOHN PRETE', 'JOSEPH FINNIGAN', 'JOSEPH ROCCO', 'JOSEPH VALANE', 'JOSHUA CARSON', 'KAREN SPROGIS', 'KATHLEEN MCCARTHY', 'KENNETH A. CAPLAN', 'KITTY KOHN', 'LAKECIA STANFORD', 'LEON VOLCHYOK', 'LESLIE ROBELLY', 'LINK LOGISTICS REAL ESTATE HOLDCO LLC', 'LUKE PETHERBRIDGE', 'MARC LENIHAN', 'MARIKAY KLANK', 'MARK HUDSPETH', 'MARK WIBLE', 'MARSHALL NEVINS', 'MATTHEW CHAPMAN', 'MATTHEW OSTROWER', 'MICHAEL ANTHONY', 'MICHAEL BERINGER', 'MICHAEL LASCHER', 'MICHAEL WIEBOLT', 'MIKE FORMAN', 'NADEEM MEGHJI', 'NICHOLAS PELL', 'NICOLE GRIMALDI', 'NISSAN SHAH', 'PATRICK KASSEN', 'PAUL KOLODZIEJ', 'PAUL QUINLAN', 'PHIL BATEMAN', 'QAHIR MADHANY', 'RICHARD (""JACK"") HENNESSEY', 'RICHARD REYES', 'ROB DAMRAT', 'ROBERT HARPER', 'RON BERNSTEIN', 'RYAN INGLE', 'RYAN KEATHLEY', 'SCOTT ANDERSON', 'SCOTT TREBILCO', 'SONYA HUFFMAN', 'SUZANNE SARVER', ""T. MAX O'NEILL"", 'TOM JACK', 'TYLER HENRITZE', 'WESLEY LEPATNER', 'WILLIAM J. STEIN']",,
