,Unnamed: 0,year,building_type,sq_ft,sq_ft_classification,ghgi,max_size,min_size
1937,1937,2041,Restaurant,<20k buildings,F,,20000,0
1938,1938,2041,Retail Store,>220K Buildings,A,0.0,1000000,220000
1939,1939,2041,Retail Store,>90-220K Buildings,B,0.27493408203125,220000,90000
1940,1940,2041,Retail Store,>50-90K Buildings,C,0.27493408203125,90000,50000
1941,1941,2041,Retail Store,>30-50K Buildings,D,0.27493408203125,50000,30000
1942,1942,2041,Retail Store,>20-30K Buildings,E,0.27493408203125,50000,20000
1943,1943,2041,Retail Store,<20k buildings,F,,20000,0
1944,1944,2041,Self-Storage Facility,>220K Buildings,A,0.0,1000000,220000
1945,1945,2041,Self-Storage Facility,>90-220K Buildings,B,0.07235107421875,220000,90000
1946,1946,2041,Self-Storage Facility,>50-90K Buildings,C,0.07235107421875,90000,50000
1947,1947,2041,Self-Storage Facility,>30-50K Buildings,D,0.07235107421875,50000,30000
1948,1948,2041,Self-Storage Facility,>20-30K Buildings,E,0.07235107421875,50000,20000
1949,1949,2041,Self-Storage Facility,<20k buildings,F,,20000,0
1950,1950,2041,Senior Living Community,>220K Buildings,A,0.0,1000000,220000
1951,1951,2041,Senior Living Community,>90-220K Buildings,B,0.629454345703125,220000,90000
1952,1952,2041,Senior Living Community,>50-90K Buildings,C,0.629454345703125,90000,50000
1953,1953,2041,Senior Living Community,>30-50K Buildings,D,0.629454345703125,50000,30000
1954,1954,2041,Senior Living Community,>20-30K Buildings,E,0.629454345703125,50000,20000
1955,1955,2041,Senior Living Community,<20k buildings,F,,20000,0
1956,1956,2041,Services,>220K Buildings,A,0.0,1000000,220000
1957,1957,2041,Services,>90-220K Buildings,B,0.4341064453125,220000,90000
1958,1958,2041,Services,>50-90K Buildings,C,0.4341064453125,90000,50000
1959,1959,2041,Services,>30-50K Buildings,D,0.4341064453125,50000,30000
1960,1960,2041,Services,>20-30K Buildings,E,0.4341064453125,50000,20000
1961,1961,2041,Services,<20k buildings,F,,20000,0
1962,1962,2041,Supermarket/Grocery Store,>220K Buildings,A,0.0,1000000,220000
1963,1963,2041,Supermarket/Grocery Store,>90-220K Buildings,B,1.05632568359375,220000,90000
1964,1964,2041,Supermarket/Grocery Store,>50-90K Buildings,C,1.05632568359375,90000,50000
1965,1965,2041,Supermarket/Grocery Store,>30-50K Buildings,D,1.05632568359375,50000,30000
1966,1966,2041,Supermarket/Grocery Store,>20-30K Buildings,E,1.05632568359375,50000,20000
1967,1967,2041,Supermarket/Grocery Store,<20k buildings,F,,20000,0
1968,1968,2041,Worship Facility,>220K Buildings,A,0.0,1000000,220000
1969,1969,2041,Worship Facility,>90-220K Buildings,B,0.354520263671875,220000,90000
1970,1970,2041,Worship Facility,>50-90K Buildings,C,0.354520263671875,90000,50000
1971,1971,2041,Worship Facility,>30-50K Buildings,D,0.354520263671875,50000,30000
1972,1972,2041,Worship Facility,>20-30K Buildings,E,0.354520263671875,50000,20000
1973,1973,2041,Worship Facility,<20k buildings,F,,20000,0
1974,1974,2041,,>220K Buildings,A,0.0,1000000,220000
1975,1975,2041,,>90-220K Buildings,B,0.0,220000,90000
1976,1976,2041,,>50-90K Buildings,C,0.0,90000,50000
1977,1977,2041,,>30-50K Buildings,D,0.0,50000,30000
1978,1978,2041,,>20-30K Buildings,E,0.0,50000,20000
1979,1979,2041,,<20k buildings,F,,20000,0
1980,1980,2042,College/University,>220K Buildings,A,0.0,1000000,220000
1981,1981,2042,College/University,>90-220K Buildings,B,0.0,220000,90000
1982,1982,2042,College/University,>50-90K Buildings,C,0.8465075683593749,90000,50000
1983,1983,2042,College/University,>30-50K Buildings,D,0.8465075683593749,50000,30000
1984,1984,2042,College/University,>20-30K Buildings,E,0.8465075683593749,50000,20000
1985,1985,2042,College/University,<20k buildings,F,,20000,0
1986,1986,2042,Entertainment/Public Assembly,>220K Buildings,A,0.0,1000000,220000
1987,1987,2042,Entertainment/Public Assembly,>90-220K Buildings,B,0.0,220000,90000
1988,1988,2042,Entertainment/Public Assembly,>50-90K Buildings,C,0.3762255859375,90000,50000
1989,1989,2042,Entertainment/Public Assembly,>30-50K Buildings,D,0.3762255859375,50000,30000
1990,1990,2042,Entertainment/Public Assembly,>20-30K Buildings,E,0.3762255859375,50000,20000
1991,1991,2042,Entertainment/Public Assembly,<20k buildings,F,,20000,0
1992,1992,2042,Fire/Police Station,>220K Buildings,A,0.0,1000000,220000
1993,1993,2042,Fire/Police Station,>90-220K Buildings,B,0.0,220000,90000
1994,1994,2042,Fire/Police Station,>50-90K Buildings,C,0.7235107421875,90000,50000
1995,1995,2042,Fire/Police Station,>30-50K Buildings,D,0.7235107421875,50000,30000
1996,1996,2042,Fire/Police Station,>20-30K Buildings,E,0.7235107421875,50000,20000
1997,1997,2042,Fire/Police Station,<20k buildings,F,,20000,0
1998,1998,2042,Hospital,>220K Buildings,A,0.0,1000000,220000
1999,1999,2042,Hospital,>90-220K Buildings,B,0.0,220000,90000
2000,2000,2042,Hospital,>50-90K Buildings,C,1.526607666015625,90000,50000
2001,2001,2042,Hospital,>30-50K Buildings,D,1.526607666015625,50000,30000
2002,2002,2042,Hospital,>20-30K Buildings,E,1.526607666015625,50000,20000
2003,2003,2042,Hospital,<20k buildings,F,,20000,0
2004,2004,2042,Hotel,>220K Buildings,A,0.0,1000000,220000
2005,2005,2042,Hotel,>90-220K Buildings,B,0.0,220000,90000
2006,2006,2042,Hotel,>50-90K Buildings,C,0.6583947753906251,90000,50000
2007,2007,2042,Hotel,>30-50K Buildings,D,0.6583947753906251,50000,30000
2008,2008,2042,Hotel,>20-30K Buildings,E,0.6583947753906251,50000,20000
2009,2009,2042,Hotel,<20k buildings,F,,20000,0
2010,2010,2042,K-12 School,>220K Buildings,A,0.0,1000000,220000
2011,2011,2042,K-12 School,>90-220K Buildings,B,0.0,220000,90000
2012,2012,2042,K-12 School,>50-90K Buildings,C,0.289404296875,90000,50000
2013,2013,2042,K-12 School,>30-50K Buildings,D,0.289404296875,50000,30000
2014,2014,2042,K-12 School,>20-30K Buildings,E,0.289404296875,50000,20000
2015,2015,2042,K-12 School,<20k buildings,F,,20000,0
2016,2016,2042,Laboratory,>220K Buildings,A,0.0,1000000,220000
2017,2017,2042,Laboratory,>90-220K Buildings,B,0.0,220000,90000
2018,2018,2042,Laboratory,>50-90K Buildings,C,2.018594970703125,90000,50000
2019,2019,2042,Laboratory,>30-50K Buildings,D,2.018594970703125,50000,30000
2020,2020,2042,Laboratory,>20-30K Buildings,E,2.018594970703125,50000,20000
2021,2021,2042,Laboratory,<20k buildings,F,,20000,0
2022,2022,2042,Multifamily Housing,>220K Buildings,A,0.19534790039062502,1000000,220000
2023,2023,2042,Multifamily Housing,>90-220K Buildings,B,0.19534790039062502,220000,90000
2024,2024,2042,Multifamily Housing,>50-90K Buildings,C,0.33281494140625,90000,50000
2025,2025,2042,Multifamily Housing,>30-50K Buildings,D,0.33281494140625,50000,30000
2026,2026,2042,Multifamily Housing,>20-30K Buildings,E,0.33281494140625,50000,20000
2027,2027,2042,Multifamily Housing,<20k buildings,F,,20000,0
2028,2028,2042,Non-Refrigerated Warehouse,>220K Buildings,A,0.0,1000000,220000
2029,2029,2042,Non-Refrigerated Warehouse,>90-220K Buildings,B,0.0,220000,90000
2030,2030,2042,Non-Refrigerated Warehouse,>50-90K Buildings,C,0.19534790039062502,90000,50000
2031,2031,2042,Non-Refrigerated Warehouse,>30-50K Buildings,D,0.19534790039062502,50000,30000
2032,2032,2042,Non-Refrigerated Warehouse,>20-30K Buildings,E,0.19534790039062502,50000,20000
2033,2033,2042,Non-Refrigerated Warehouse,<20k buildings,F,,20000,0
2034,2034,2042,Office,>220K Buildings,A,0.0,1000000,220000
2035,2035,2042,Office,>90-220K Buildings,B,0.0,220000,90000
2036,2036,2042,Office,>50-90K Buildings,C,0.18811279296875,90000,50000
2037,2037,2042,Office,>30-50K Buildings,D,0.18811279296875,50000,30000
2038,2038,2042,Office,>20-30K Buildings,E,0.18811279296875,50000,20000
2039,2039,2042,Office,<20k buildings,F,,20000,0
2040,2040,2042,Other,>220K Buildings,A,0.0,1000000,220000
2041,2041,2042,Other,>90-220K Buildings,B,0.0,220000,90000
2042,2042,2042,Other,>50-90K Buildings,C,0.636689453125,90000,50000
2043,2043,2042,Other,>30-50K Buildings,D,0.636689453125,50000,30000
2044,2044,2042,Other,>20-30K Buildings,E,0.636689453125,50000,20000
2045,2045,2042,Other,<20k buildings,F,,20000,0
2046,2046,2042,Recreation,>220K Buildings,A,0.0,1000000,220000
2047,2047,2042,Recreation,>90-220K Buildings,B,0.0,220000,90000
2048,2048,2042,Recreation,>50-90K Buildings,C,0.96950439453125,90000,50000
2049,2049,2042,Recreation,>30-50K Buildings,D,0.96950439453125,50000,30000
2050,2050,2042,Recreation,>20-30K Buildings,E,0.96950439453125,50000,20000
2051,2051,2042,Recreation,<20k buildings,F,,20000,0
2052,2052,2042,Refrigerated Warehouse,>220K Buildings,A,0.0,1000000,220000
2053,2053,2042,Refrigerated Warehouse,>90-220K Buildings,B,0.0,220000,90000
2054,2054,2042,Refrigerated Warehouse,>50-90K Buildings,C,0.11576171875,90000,50000
2055,2055,2042,Refrigerated Warehouse,>30-50K Buildings,D,0.11576171875,50000,30000
2056,2056,2042,Refrigerated Warehouse,>20-30K Buildings,E,0.11576171875,50000,20000
2057,2057,2042,Refrigerated Warehouse,<20k buildings,F,,20000,0
2058,2058,2042,Residence Hall/Dormitory,>220K Buildings,A,0.0,1000000,220000
2059,2059,2042,Residence Hall/Dormitory,>90-220K Buildings,B,0.0,220000,90000
2060,2060,2042,Residence Hall/Dormitory,>50-90K Buildings,C,0.354520263671875,90000,50000
2061,2061,2042,Residence Hall/Dormitory,>30-50K Buildings,D,0.354520263671875,50000,30000
2062,2062,2042,Residence Hall/Dormitory,>20-30K Buildings,E,0.354520263671875,50000,20000
2063,2063,2042,Residence Hall/Dormitory,<20k buildings,F,,20000,0
2064,2064,2042,Restaurant,>220K Buildings,A,0.0,1000000,220000
2065,2065,2042,Restaurant,>90-220K Buildings,B,0.0,220000,90000
2066,2066,2042,Restaurant,>50-90K Buildings,C,1.7436608886718752,90000,50000
2067,2067,2042,Restaurant,>30-50K Buildings,D,1.7436608886718752,50000,30000
2068,2068,2042,Restaurant,>20-30K Buildings,E,1.7436608886718752,50000,20000
2069,2069,2042,Restaurant,<20k buildings,F,,20000,0
2070,2070,2042,Retail Store,>220K Buildings,A,0.0,1000000,220000
2071,2071,2042,Retail Store,>90-220K Buildings,B,0.0,220000,90000
2072,2072,2042,Retail Store,>50-90K Buildings,C,0.27493408203125,90000,50000
2073,2073,2042,Retail Store,>30-50K Buildings,D,0.27493408203125,50000,30000
2074,2074,2042,Retail Store,>20-30K Buildings,E,0.27493408203125,50000,20000
2075,2075,2042,Retail Store,<20k buildings,F,,20000,0
2076,2076,2042,Self-Storage Facility,>220K Buildings,A,0.0,1000000,220000
2077,2077,2042,Self-Storage Facility,>90-220K Buildings,B,0.0,220000,90000
2078,2078,2042,Self-Storage Facility,>50-90K Buildings,C,0.07235107421875,90000,50000
2079,2079,2042,Self-Storage Facility,>30-50K Buildings,D,0.07235107421875,50000,30000
2080,2080,2042,Self-Storage Facility,>20-30K Buildings,E,0.07235107421875,50000,20000
2081,2081,2042,Self-Storage Facility,<20k buildings,F,,20000,0
2082,2082,2042,Senior Living Community,>220K Buildings,A,0.0,1000000,220000
2083,2083,2042,Senior Living Community,>90-220K Buildings,B,0.0,220000,90000
2084,2084,2042,Senior Living Community,>50-90K Buildings,C,0.629454345703125,90000,50000
2085,2085,2042,Senior Living Community,>30-50K Buildings,D,0.629454345703125,50000,30000
2086,2086,2042,Senior Living Community,>20-30K Buildings,E,0.629454345703125,50000,20000
2087,2087,2042,Senior Living Community,<20k buildings,F,,20000,0
2088,2088,2042,Services,>220K Buildings,A,0.0,1000000,220000
2089,2089,2042,Services,>90-220K Buildings,B,0.0,220000,90000
2090,2090,2042,Services,>50-90K Buildings,C,0.4341064453125,90000,50000
2091,2091,2042,Services,>30-50K Buildings,D,0.4341064453125,50000,30000
2092,2092,2042,Services,>20-30K Buildings,E,0.4341064453125,50000,20000
2093,2093,2042,Services,<20k buildings,F,,20000,0
2094,2094,2042,Supermarket/Grocery Store,>220K Buildings,A,0.0,1000000,220000
2095,2095,2042,Supermarket/Grocery Store,>90-220K Buildings,B,0.0,220000,90000
2096,2096,2042,Supermarket/Grocery Store,>50-90K Buildings,C,1.05632568359375,90000,50000
2097,2097,2042,Supermarket/Grocery Store,>30-50K Buildings,D,1.05632568359375,50000,30000
2098,2098,2042,Supermarket/Grocery Store,>20-30K Buildings,E,1.05632568359375,50000,20000
2099,2099,2042,Supermarket/Grocery Store,<20k buildings,F,,20000,0
2100,2100,2042,Worship Facility,>220K Buildings,A,0.0,1000000,220000
2101,2101,2042,Worship Facility,>90-220K Buildings,B,0.0,220000,90000
2102,2102,2042,Worship Facility,>50-90K Buildings,C,0.354520263671875,90000,50000
2103,2103,2042,Worship Facility,>30-50K Buildings,D,0.354520263671875,50000,30000
2104,2104,2042,Worship Facility,>20-30K Buildings,E,0.354520263671875,50000,20000
2105,2105,2042,Worship Facility,<20k buildings,F,,20000,0
2106,2106,2042,,>220K Buildings,A,0.0,1000000,220000
2107,2107,2042,,>90-220K Buildings,B,0.0,220000,90000
2108,2108,2042,,>50-90K Buildings,C,0.0,90000,50000
2109,2109,2042,,>30-50K Buildings,D,0.0,50000,30000
2110,2110,2042,,>20-30K Buildings,E,0.0,50000,20000
2111,2111,2042,,<20k buildings,F,,20000,0
2112,2112,2043,College/University,>220K Buildings,A,0.0,1000000,220000
2113,2113,2043,College/University,>90-220K Buildings,B,0.0,220000,90000
2114,2114,2043,College/University,>50-90K Buildings,C,0.0,90000,50000
2115,2115,2043,College/University,>30-50K Buildings,D,0.8465075683593749,50000,30000
2116,2116,2043,College/University,>20-30K Buildings,E,0.8465075683593749,50000,20000
2117,2117,2043,College/University,<20k buildings,F,,20000,0
2118,2118,2043,Entertainment/Public Assembly,>220K Buildings,A,0.0,1000000,220000
2119,2119,2043,Entertainment/Public Assembly,>90-220K Buildings,B,0.0,220000,90000
2120,2120,2043,Entertainment/Public Assembly,>50-90K Buildings,C,0.0,90000,50000
2121,2121,2043,Entertainment/Public Assembly,>30-50K Buildings,D,0.3762255859375,50000,30000
2122,2122,2043,Entertainment/Public Assembly,>20-30K Buildings,E,0.3762255859375,50000,20000
2123,2123,2043,Entertainment/Public Assembly,<20k buildings,F,,20000,0
2124,2124,2043,Fire/Police Station,>220K Buildings,A,0.0,1000000,220000
2125,2125,2043,Fire/Police Station,>90-220K Buildings,B,0.0,220000,90000
2126,2126,2043,Fire/Police Station,>50-90K Buildings,C,0.0,90000,50000
2127,2127,2043,Fire/Police Station,>30-50K Buildings,D,0.7235107421875,50000,30000
2128,2128,2043,Fire/Police Station,>20-30K Buildings,E,0.7235107421875,50000,20000
2129,2129,2043,Fire/Police Station,<20k buildings,F,,20000,0
2130,2130,2043,Hospital,>220K Buildings,A,0.0,1000000,220000
2131,2131,2043,Hospital,>90-220K Buildings,B,0.0,220000,90000
2132,2132,2043,Hospital,>50-90K Buildings,C,0.0,90000,50000
2133,2133,2043,Hospital,>30-50K Buildings,D,1.526607666015625,50000,30000
2134,2134,2043,Hospital,>20-30K Buildings,E,1.526607666015625,50000,20000
2135,2135,2043,Hospital,<20k buildings,F,,20000,0
2136,2136,2043,Hotel,>220K Buildings,A,0.0,1000000,220000
2137,2137,2043,Hotel,>90-220K Buildings,B,0.0,220000,90000
2138,2138,2043,Hotel,>50-90K Buildings,C,0.0,90000,50000
2139,2139,2043,Hotel,>30-50K Buildings,D,0.6583947753906251,50000,30000
2140,2140,2043,Hotel,>20-30K Buildings,E,0.6583947753906251,50000,20000
2141,2141,2043,Hotel,<20k buildings,F,,20000,0
2142,2142,2043,K-12 School,>220K Buildings,A,0.0,1000000,220000
2143,2143,2043,K-12 School,>90-220K Buildings,B,0.0,220000,90000
2144,2144,2043,K-12 School,>50-90K Buildings,C,0.0,90000,50000
2145,2145,2043,K-12 School,>30-50K Buildings,D,0.289404296875,50000,30000
2146,2146,2043,K-12 School,>20-30K Buildings,E,0.289404296875,50000,20000
2147,2147,2043,K-12 School,<20k buildings,F,,20000,0
2148,2148,2043,Laboratory,>220K Buildings,A,0.0,1000000,220000
2149,2149,2043,Laboratory,>90-220K Buildings,B,0.0,220000,90000
2150,2150,2043,Laboratory,>50-90K Buildings,C,0.0,90000,50000
2151,2151,2043,Laboratory,>30-50K Buildings,D,2.018594970703125,50000,30000
2152,2152,2043,Laboratory,>20-30K Buildings,E,2.018594970703125,50000,20000
2153,2153,2043,Laboratory,<20k buildings,F,,20000,0
2154,2154,2043,Multifamily Housing,>220K Buildings,A,0.19534790039062502,1000000,220000
2155,2155,2043,Multifamily Housing,>90-220K Buildings,B,0.19534790039062502,220000,90000
2156,2156,2043,Multifamily Housing,>50-90K Buildings,C,0.19534790039062502,90000,50000
2157,2157,2043,Multifamily Housing,>30-50K Buildings,D,0.33281494140625,50000,30000
2158,2158,2043,Multifamily Housing,>20-30K Buildings,E,0.33281494140625,50000,20000
2159,2159,2043,Multifamily Housing,<20k buildings,F,,20000,0
2160,2160,2043,Non-Refrigerated Warehouse,>220K Buildings,A,0.0,1000000,220000
2161,2161,2043,Non-Refrigerated Warehouse,>90-220K Buildings,B,0.0,220000,90000
2162,2162,2043,Non-Refrigerated Warehouse,>50-90K Buildings,C,0.0,90000,50000
2163,2163,2043,Non-Refrigerated Warehouse,>30-50K Buildings,D,0.19534790039062502,50000,30000
2164,2164,2043,Non-Refrigerated Warehouse,>20-30K Buildings,E,0.19534790039062502,50000,20000
2165,2165,2043,Non-Refrigerated Warehouse,<20k buildings,F,,20000,0
2166,2166,2043,Office,>220K Buildings,A,0.0,1000000,220000
2167,2167,2043,Office,>90-220K Buildings,B,0.0,220000,90000
2168,2168,2043,Office,>50-90K Buildings,C,0.0,90000,50000
2169,2169,2043,Office,>30-50K Buildings,D,0.18811279296875,50000,30000
2170,2170,2043,Office,>20-30K Buildings,E,0.18811279296875,50000,20000
2171,2171,2043,Office,<20k buildings,F,,20000,0
2172,2172,2043,Other,>220K Buildings,A,0.0,1000000,220000
2173,2173,2043,Other,>90-220K Buildings,B,0.0,220000,90000
2174,2174,2043,Other,>50-90K Buildings,C,0.0,90000,50000
2175,2175,2043,Other,>30-50K Buildings,D,0.636689453125,50000,30000
2176,2176,2043,Other,>20-30K Buildings,E,0.636689453125,50000,20000
2177,2177,2043,Other,<20k buildings,F,,20000,0
2178,2178,2043,Recreation,>220K Buildings,A,0.0,1000000,220000
2179,2179,2043,Recreation,>90-220K Buildings,B,0.0,220000,90000
2180,2180,2043,Recreation,>50-90K Buildings,C,0.0,90000,50000
2181,2181,2043,Recreation,>30-50K Buildings,D,0.96950439453125,50000,30000
2182,2182,2043,Recreation,>20-30K Buildings,E,0.96950439453125,50000,20000
2183,2183,2043,Recreation,<20k buildings,F,,20000,0
2184,2184,2043,Refrigerated Warehouse,>220K Buildings,A,0.0,1000000,220000
2185,2185,2043,Refrigerated Warehouse,>90-220K Buildings,B,0.0,220000,90000
2186,2186,2043,Refrigerated Warehouse,>50-90K Buildings,C,0.0,90000,50000
2187,2187,2043,Refrigerated Warehouse,>30-50K Buildings,D,0.11576171875,50000,30000
2188,2188,2043,Refrigerated Warehouse,>20-30K Buildings,E,0.11576171875,50000,20000
2189,2189,2043,Refrigerated Warehouse,<20k buildings,F,,20000,0
2190,2190,2043,Residence Hall/Dormitory,>220K Buildings,A,0.0,1000000,220000
2191,2191,2043,Residence Hall/Dormitory,>90-220K Buildings,B,0.0,220000,90000
2192,2192,2043,Residence Hall/Dormitory,>50-90K Buildings,C,0.0,90000,50000
2193,2193,2043,Residence Hall/Dormitory,>30-50K Buildings,D,0.354520263671875,50000,30000
2194,2194,2043,Residence Hall/Dormitory,>20-30K Buildings,E,0.354520263671875,50000,20000
2195,2195,2043,Residence Hall/Dormitory,<20k buildings,F,,20000,0
2196,2196,2043,Restaurant,>220K Buildings,A,0.0,1000000,220000
2197,2197,2043,Restaurant,>90-220K Buildings,B,0.0,220000,90000
